root;encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLzma;unlimitedWindowSize;disableCompressibilityTesting;level;processorCount;maxRam;energy;performance
1;0;1;0;0;1;0;0;1;0;3;3;6;0.035129;0.047395
1;0;1;0;0;1;0;0;1;0;4;3;6;0.048416;0.033354
1;0;1;0;0;1;0;0;1;0;5;3;6;0.057850;0.008139
1;0;1;0;0;1;0;0;1;0;6;3;6;0.061369;0.019567
1;0;1;0;0;1;0;0;1;0;7;3;6;0.050778;0.010472
1;0;1;0;0;1;0;0;1;0;8;3;6;0.026285;0.005835
1;0;1;0;0;1;0;0;1;0;9;3;6;0.025037;0.009278
1;0;1;0;0;1;0;0;1;0;1;4;6;0.027532;0.005594
1;0;1;0;0;1;0;0;1;0;2;4;6;0.056654;0.030418
1;0;1;0;0;1;0;0;1;0;3;4;6;0.028884;0.018663
1;0;1;0;0;1;0;0;1;0;4;4;6;0.043733;0.004116
1;0;1;0;0;1;0;0;1;0;5;4;6;0.035375;0.028529
1;0;1;0;0;1;0;0;1;0;6;4;6;0.038985;0.011341
1;0;1;0;0;1;0;0;1;0;7;4;6;0.035338;0.006244
1;0;1;0;0;1;0;0;1;0;8;4;6;0.019389;0.009909
1;0;1;0;0;1;0;0;1;0;9;4;6;0.012673;0.009447
1;0;1;0;0;1;0;0;1;0;1;1;18;0.063711;0.011975
1;0;1;0;0;1;0;0;1;0;2;1;18;0.028798;0.008713
1;0;1;0;0;1;0;0;1;0;3;1;18;0.035399;0.003042
1;0;1;0;0;1;0;0;1;0;4;1;18;0.017789;0.022832
1;0;1;0;0;1;0;0;1;0;5;1;18;0.037994;0.008168
1;0;1;0;0;1;0;0;1;0;6;1;18;0.030357;0.004942
1;0;1;0;0;1;0;0;1;0;7;1;18;0.040576;0.006122
1;0;1;0;0;1;0;0;1;0;8;1;18;0.027904;0.004016
1;0;1;0;0;1;0;0;1;0;9;1;18;0.023641;0.016726
1;0;1;0;0;1;0;0;1;0;1;2;18;0.063182;0.007536
1;0;1;0;0;1;0;0;1;0;2;2;18;0.048459;0.012297
1;0;1;0;0;1;0;0;1;0;3;2;18;0.039615;0.005347
1;0;1;0;0;1;0;0;1;0;4;2;18;0.079997;0.022466
1;0;1;0;0;1;0;0;1;0;5;2;18;0.014207;0.005573
1;0;1;0;0;1;0;0;1;0;6;2;18;0.040954;0.007400
1;0;1;0;0;1;0;0;1;0;7;2;18;0.048428;0.005849
1;0;1;0;0;1;0;0;1;0;8;2;18;0.031602;0.005021
1;0;1;0;0;1;0;0;1;0;9;2;18;0.075263;0.038840
1;0;1;0;0;1;0;0;1;0;1;3;18;0.015732;0.003241
1;0;1;0;0;1;0;0;1;0;2;3;18;0.043632;0.012495
1;0;1;0;0;1;0;0;1;0;3;3;18;0.051825;0.003501
1;0;1;0;0;1;0;0;1;0;4;3;18;0.010065;0.003357
1;0;1;0;0;1;0;0;1;0;5;3;18;0.033535;0.009160
1;0;1;0;0;1;0;0;1;0;6;3;18;0.040444;0.003921
1;0;1;0;0;1;0;0;1;0;7;3;18;0.034386;0.004861
1;0;1;0;0;1;0;0;1;0;8;3;18;0.032779;0.006302
1;0;1;0;0;1;0;0;1;0;9;3;18;0.021521;0.008486
1;0;1;0;0;1;0;0;1;0;1;4;18;0.032663;0.009081
1;0;1;0;0;1;0;0;1;0;2;4;18;0.020289;0.004631
1;0;1;0;0;1;0;0;1;0;3;4;18;0.031338;0.011091
1;0;1;0;0;1;0;0;1;0;4;4;18;0.032971;0.011811
1;0;1;0;0;1;0;0;1;0;5;4;18;0.026373;0.004232
1;0;1;0;0;1;0;0;1;0;6;4;18;0.062118;0.006669
1;0;1;0;0;1;0;0;1;0;7;4;18;0.016455;0.009414
1;0;1;0;0;1;0;0;1;0;8;4;18;0.026168;0.006977
1;0;1;0;0;1;0;0;1;0;9;4;18;0.028087;0.014827
1;1;1;0;0;1;0;0;1;0;1;1;2;0.024999;0.001610
1;1;1;0;0;1;0;0;1;0;2;1;2;0.025538;0.003339
1;1;1;0;0;1;0;0;1;0;3;1;2;0.055050;0.003678
1;1;1;0;0;1;0;0;1;0;4;1;2;0.031719;0.028176
1;1;1;0;0;1;0;0;1;0;5;1;2;0.040275;0.019472
1;1;1;0;0;1;0;0;1;0;6;1;2;0.013126;0.002389
1;1;1;0;0;1;0;0;1;0;7;1;2;0.014952;0.006140
1;1;1;0;0;1;0;0;1;0;8;1;2;0.058976;0.004558
1;1;1;0;0;1;0;0;1;0;9;1;2;0.060461;0.005463
1;1;1;0;0;1;0;0;1;0;1;2;2;0.072320;0.004089
1;1;1;0;0;1;0;0;1;0;2;2;2;0.041247;0.028995
1;1;1;0;0;1;0;0;1;0;3;2;2;0.052414;0.003758
1;1;1;0;0;1;0;0;1;0;4;2;2;0.021658;0.004013
1;1;1;0;0;1;0;0;1;0;5;2;2;0.033518;0.010860
1;1;1;0;0;1;0;0;1;0;6;2;2;0.041233;0.005444
1;1;1;0;0;1;0;0;1;0;7;2;2;0.068992;0.004407
1;1;1;0;0;1;0;0;1;0;8;2;2;0.027888;0.009174
1;1;1;0;0;1;0;0;1;0;9;2;2;0.024053;0.001877
1;1;1;0;0;1;0;0;1;0;1;3;2;0.020698;0.008547
1;1;1;0;0;1;0;0;1;0;2;3;2;0.071108;0.014787
1;1;1;0;0;1;0;0;1;0;3;3;2;0.037514;0.008241
1;1;1;0;0;1;0;0;1;0;4;3;2;0.014017;0.008359
1;1;1;0;0;1;0;0;1;0;5;3;2;0.022788;0.005197
1;1;1;0;0;1;0;0;1;0;6;3;2;0.074021;0.005203
1;1;1;0;0;1;0;0;1;0;7;3;2;0.037521;0.004459
1;1;1;0;0;1;0;0;1;0;8;3;2;0.031818;0.003233
1;1;1;0;0;1;0;0;1;0;9;3;2;0.031362;0.016952
1;1;1;0;0;1;0;0;1;0;1;4;2;0.045549;0.010680
1;1;1;0;0;1;0;0;1;0;2;4;2;0.032244;0.003236
1;1;1;0;0;1;0;0;1;0;3;4;2;0.041285;0.023256
1;1;1;0;0;1;0;0;1;0;4;4;2;0.023077;0.003815
1;1;1;0;0;1;0;0;1;0;5;4;2;0.029932;0.004023
1;1;1;0;0;1;0;0;1;0;6;4;2;0.032991;0.007263
1;1;1;0;0;1;0;0;1;0;7;4;2;0.011867;0.006060
1;1;1;0;0;1;0;0;1;0;8;4;2;0.044200;0.009022
1;1;1;0;0;1;0;0;1;0;9;4;2;0.050119;0.007159
1;1;1;0;0;1;0;0;1;0;1;1;6;0.039501;0.023019
1;1;1;0;0;1;0;0;1;0;2;1;6;0.008512;0.004178
1;1;1;0;0;1;0;0;1;0;3;1;6;0.017605;0.010612
1;1;1;0;0;1;0;0;1;0;4;1;6;0.031445;0.011794
1;1;1;0;0;1;0;0;1;0;5;1;6;0.041165;0.024396
1;1;1;0;0;1;0;0;1;0;6;1;6;0.045860;0.003896
1;1;1;0;0;1;0;0;1;0;7;1;6;0.028741;0.003554
1;1;1;0;0;1;0;0;1;0;8;1;6;0.065411;0.010361
1;1;1;0;0;1;0;0;1;0;9;1;6;0.029000;0.008885
1;1;1;0;0;1;0;0;1;0;1;2;6;0.047569;0.004515
1;1;1;0;0;1;0;0;1;0;2;2;6;0.058854;0.046979
1;1;1;0;0;1;0;0;1;0;3;2;6;0.067451;0.002945
1;1;1;0;0;1;0;0;1;0;4;2;6;0.042826;0.027820
1;1;1;0;0;1;0;0;1;0;5;2;6;0.030313;0.013777
1;1;1;0;0;1;0;0;1;0;6;2;6;0.034680;0.007588
1;1;1;0;0;1;0;0;1;0;7;2;6;0.024198;0.004074
1;1;1;0;0;1;0;0;1;0;8;2;6;0.051928;0.010507
1;1;1;0;0;1;0;0;1;0;9;2;6;0.073380;0.009323
1;1;1;0;0;1;0;0;1;0;1;3;6;0.037559;0.027626
1;1;1;0;0;1;0;0;1;0;2;3;6;0.026748;0.003892
1;1;1;0;0;1;0;0;1;0;3;3;6;0.018589;0.006373
1;1;1;0;0;1;0;0;1;0;4;3;6;0.041234;0.008428
1;1;1;0;0;1;0;0;1;0;5;3;6;0.042614;0.008244
1;1;1;0;0;1;0;0;1;0;6;3;6;0.026160;0.007732
1;1;1;0;0;1;0;0;1;0;7;3;6;0.022047;0.005012
1;1;1;0;0;1;0;0;1;0;8;3;6;0.018863;0.004854
1;1;1;0;0;1;0;0;1;0;9;3;6;0.050371;0.006379
1;1;1;0;0;1;0;0;1;0;1;4;6;0.068738;0.006176
1;1;1;0;0;1;0;0;1;0;2;4;6;0.036859;0.005622
1;1;1;0;0;1;0;0;1;0;3;4;6;0.031060;0.006090
1;1;1;0;0;1;0;0;1;0;4;4;6;0.041246;0.013191
1;1;1;0;0;1;0;0;1;0;5;4;6;0.014101;0.017306
1;1;1;0;0;1;0;0;1;0;6;4;6;0.034922;0.008526
1;1;1;0;0;1;0;0;1;0;7;4;6;0.020001;0.001823
1;1;1;0;0;1;0;0;1;0;8;4;6;0.042025;0.007003
1;1;1;0;0;1;0;0;1;0;9;4;6;0.055685;0.017149
1;1;1;0;0;1;0;0;1;0;1;1;18;0.026573;0.003022
1;1;1;0;0;1;0;0;1;0;2;1;18;0.026031;0.004154
1;1;1;0;0;1;0;0;1;0;3;1;18;0.033485;0.001998
1;1;1;0;0;1;0;0;1;0;4;1;18;0.039800;0.007283
1;1;1;0;0;1;0;0;1;0;5;1;18;0.038503;0.006485
1;1;1;0;0;1;0;0;1;0;6;1;18;0.032103;0.009623
1;1;1;0;0;1;0;0;1;0;7;1;18;0.026071;0.005431
1;1;1;0;0;1;0;0;1;0;8;1;18;0.032874;0.002429
1;1;1;0;0;1;0;0;1;0;9;1;18;0.035080;0.008271
1;1;1;0;0;1;0;0;1;0;1;2;18;0.057071;0.001753
1;1;1;0;0;1;0;0;1;0;2;2;18;0.019782;0.010496
1;1;1;0;0;1;0;0;1;0;3;2;18;0.054812;0.015828
1;1;1;0;0;1;0;0;1;0;4;2;18;0.042698;0.009520
1;1;1;0;0;1;0;0;1;0;5;2;18;0.077323;0.002611
1;1;1;0;0;1;0;0;1;0;6;2;18;0.018684;0.006966
1;1;1;0;0;1;0;0;1;0;7;2;18;0.025363;0.002555
1;1;1;0;0;1;0;0;1;0;8;2;18;0.037966;0.009242
1;1;1;0;0;1;0;0;1;0;9;2;18;0.038850;0.007317
1;1;1;0;0;1;0;0;1;0;1;3;18;0.032147;0.001527
1;1;1;0;0;1;0;0;1;0;2;3;18;0.041199;0.037250
1;1;1;0;0;1;0;0;1;0;3;3;18;0.025199;0.005907
1;1;1;0;0;1;0;0;1;0;4;3;18;0.033530;0.007496
1;1;1;0;0;1;0;0;1;0;5;3;18;0.063780;0.006229
1;1;1;0;0;1;0;0;1;0;6;3;18;0.034306;0.002966
1;1;1;0;0;1;0;0;1;0;7;3;18;0.029660;0.005797
1;1;1;0;0;1;0;0;1;0;8;3;18;0.029068;0.007003
1;1;1;0;0;1;0;0;1;0;9;3;18;0.033602;0.007346
1;1;1;0;0;1;0;0;1;0;1;4;18;0.030155;0.004858
1;1;1;0;0;1;0;0;1;0;2;4;18;0.022873;0.002423
1;1;1;0;0;1;0;0;1;0;3;4;18;0.026481;0.005238
1;1;1;0;0;1;0;0;1;0;4;4;18;0.016369;0.004116
1;1;1;0;0;1;0;0;1;0;5;4;18;0.036427;0.007763
1;1;1;0;0;1;0;0;1;0;6;4;18;0.046767;0.006008
1;1;1;0;0;1;0;0;1;0;7;4;18;0.032343;0.007243
1;1;1;0;0;1;0;0;1;0;8;4;18;0.031972;0.003711
1;1;1;0;0;1;0;0;1;0;9;4;18;0.047804;0.004681
1;0;1;0;0;1;0;0;0;1;1;1;2;0.016991;0.005017
1;0;1;0;0;1;0;0;0;1;2;1;2;0.021208;0.004670
1;0;1;0;0;1;0;0;0;1;3;1;2;0.031162;0.009988
1;0;1;0;0;1;0;0;0;1;4;1;2;0.034298;0.003840
1;0;1;0;0;1;0;0;0;1;5;1;2;0.050948;0.004660
1;0;1;0;0;1;0;0;0;1;6;1;2;0.033038;0.003539
1;0;1;0;0;1;0;0;0;1;7;1;2;0.027631;0.031205
1;0;1;0;0;1;0;0;0;1;8;1;2;0.035376;0.004915
1;0;1;0;0;1;0;0;0;1;9;1;2;0.038841;0.007913
1;0;1;0;0;1;0;0;0;1;1;2;2;0.030778;0.013182
1;0;1;0;0;1;0;0;0;1;2;2;2;0.021646;0.007976
1;0;1;0;0;1;0;0;0;1;3;2;2;0.027089;0.011751
1;0;1;0;0;1;0;0;0;1;4;2;2;0.024035;0.006893
1;0;1;0;0;1;0;0;0;1;5;2;2;0.033651;0.008785
1;0;1;0;0;1;0;0;0;1;6;2;2;0.025302;0.007560
1;0;1;0;0;1;0;0;0;1;7;2;2;0.036866;0.006802
1;0;1;0;0;1;0;0;0;1;8;2;2;0.014060;0.008813
1;0;1;0;0;1;0;0;0;1;9;2;2;0.053691;0.013491
1;0;1;0;0;1;0;0;0;1;1;3;2;0.053576;0.020353
1;0;1;0;0;1;0;0;0;1;2;3;2;0.041011;0.014301
1;0;1;0;0;1;0;0;0;1;3;3;2;0.011668;0.008031
1;0;1;0;0;1;0;0;0;1;4;3;2;0.069624;0.009708
1;0;1;0;0;1;0;0;0;1;5;3;2;0.051360;0.006957
1;0;1;0;0;1;0;0;0;1;6;3;2;0.030883;0.003023
1;0;1;0;0;1;0;0;0;1;7;3;2;0.047162;0.002462
1;0;1;0;0;1;0;0;0;1;8;3;2;0.037323;0.010558
1;0;1;0;0;1;0;0;0;1;9;3;2;0.048647;0.016632
1;0;1;0;0;1;0;0;0;1;1;4;2;0.036357;0.016476
1;0;1;0;0;1;0;0;0;1;2;4;2;0.015522;0.014734
1;0;1;0;0;1;0;0;0;1;3;4;2;0.049793;0.008082
1;0;1;0;0;1;0;0;0;1;4;4;2;0.045918;0.026937
1;0;1;0;0;1;0;0;0;1;5;4;2;0.035435;0.016247
1;0;1;0;0;1;0;0;0;1;6;4;2;0.052726;0.001351
1;0;1;0;0;1;0;0;0;1;7;4;2;0.040881;0.002832
1;0;1;0;0;1;0;0;0;1;8;4;2;0.014348;0.002912
1;0;1;0;0;1;0;0;0;1;9;4;2;0.047022;0.002869
1;0;1;0;0;1;0;0;0;1;1;1;6;0.062542;0.013964
1;0;1;0;0;1;0;0;0;1;2;1;6;0.036204;0.012951
1;0;1;0;0;1;0;0;0;1;3;1;6;0.031833;0.003543
1;0;1;0;0;1;0;0;0;1;4;1;6;0.031057;0.011404
1;0;1;0;0;1;0;0;0;1;5;1;6;0.029726;0.006566
1;0;1;0;0;1;0;0;0;1;6;1;6;0.019764;0.040967
1;0;1;0;0;1;0;0;0;1;7;1;6;0.017756;0.009987
1;0;1;0;0;1;0;0;0;1;8;1;6;0.038161;0.017300
1;0;1;0;0;1;0;0;0;1;9;1;6;0.035147;0.009779
1;0;1;0;0;1;0;0;0;1;1;2;6;0.026760;0.011538
1;0;1;0;0;1;0;0;0;1;2;2;6;0.032765;0.024980
1;0;1;0;0;1;0;0;0;1;3;2;6;0.020995;0.031747
1;0;1;0;0;1;0;0;0;1;4;2;6;0.020356;0.040134
1;0;1;0;0;1;0;0;0;1;5;2;6;0.069877;0.007370
1;0;1;0;0;1;0;0;0;1;6;2;6;0.065316;0.013604
1;0;1;0;0;1;0;0;0;1;7;2;6;0.038394;0.005758
1;0;1;0;0;1;0;0;0;1;8;2;6;0.031182;0.013200
1;0;1;0;0;1;0;0;0;1;9;2;6;0.025254;0.008942
1;0;1;0;0;1;0;0;0;1;1;3;6;0.023639;0.013270
1;0;1;0;0;1;0;0;0;1;2;3;6;0.049308;0.012317
1;0;1;0;0;1;0;0;0;1;3;3;6;0.066419;0.008042
1;0;1;0;0;1;0;0;0;1;4;3;6;0.080290;0.037083
1;0;1;0;0;1;0;0;0;1;5;3;6;0.060232;0.016900
1;0;1;0;0;1;0;0;0;1;6;3;6;0.047411;0.004505
1;0;1;0;0;1;0;0;0;1;7;3;6;0.033631;0.019182
1;0;1;0;0;1;0;0;0;1;8;3;6;0.031243;0.005467
1;0;1;0;0;1;0;0;0;1;9;3;6;0.029190;0.005221
1;0;1;0;0;1;0;0;0;1;1;4;6;0.016853;0.010576
1;0;1;0;0;1;0;0;0;1;2;4;6;0.019997;0.024331
1;0;1;0;0;1;0;0;0;1;3;4;6;0.038652;0.014990
1;0;1;0;0;1;0;0;0;1;4;4;6;0.041721;0.016289
1;0;1;0;0;1;0;0;0;1;5;4;6;0.035850;0.007556
1;0;1;0;0;1;0;0;0;1;6;4;6;0.073463;0.014226
1;0;1;0;0;1;0;0;0;1;7;4;6;0.019587;0.017600
1;0;1;0;0;1;0;0;0;1;8;4;6;0.025891;0.006298
1;0;1;0;0;1;0;0;0;1;9;4;6;0.017141;0.015493
1;0;1;0;0;1;0;0;0;1;1;1;18;0.080569;0.019816
1;0;1;0;0;1;0;0;0;1;2;1;18;0.018327;0.014005
1;0;1;0;0;1;0;0;0;1;3;1;18;0.034187;0.007167
1;0;1;0;0;1;0;0;0;1;4;1;18;0.036953;0.010814
1;0;1;0;0;1;0;0;0;1;5;1;18;0.033812;0.019652
1;0;1;0;0;1;0;0;0;1;6;1;18;0.042458;0.008897
1;0;1;0;0;1;0;0;0;1;7;1;18;0.021457;0.023896
1;0;1;0;0;1;0;0;0;1;8;1;18;0.018647;0.016690
1;0;1;0;0;1;0;0;0;1;9;1;18;0.032238;0.005138
1;0;1;0;0;1;0;0;0;1;1;2;18;0.044401;0.030026
1;0;1;0;0;1;0;0;0;1;2;2;18;0.051487;0.013280
1;0;1;0;0;1;0;0;0;1;3;2;18;0.024925;0.008127
1;0;1;0;0;1;0;0;0;1;4;2;18;0.085463;0.028611
1;0;1;0;0;1;0;0;0;1;5;2;18;0.061046;0.009152
1;0;1;0;0;1;0;0;0;1;6;2;18;0.042635;0.018321
1;0;1;0;0;1;0;0;0;1;7;2;18;0.021892;0.010659
1;0;1;0;0;1;0;0;0;1;8;2;18;0.036066;0.002983
1;0;1;0;0;1;0;0;0;1;9;2;18;0.031282;0.021543
1;0;1;0;0;1;0;0;0;1;1;3;18;0.003994;0.014353
1;0;1;0;0;1;0;0;0;1;2;3;18;0.038809;0.019464
1;0;1;0;0;1;0;0;0;1;3;3;18;0.011626;0.031247
1;0;1;0;0;1;0;0;0;1;4;3;18;0.057435;0.006904
1;0;1;0;0;1;0;0;0;1;5;3;18;0.022431;0.023315
1;0;1;0;0;1;0;0;0;1;6;3;18;0.059894;0.011583
1;0;1;0;0;1;0;0;0;1;7;3;18;0.045566;0.009074
1;0;1;0;0;1;0;0;0;1;8;3;18;0.034719;0.029121
1;0;1;0;0;1;0;0;0;1;9;3;18;0.024139;0.016354
1;0;1;0;0;1;0;0;0;1;1;4;18;0.041883;0.007752
1;0;1;0;0;1;0;0;0;1;2;4;18;0.024752;0.020365
1;0;1;0;0;1;0;0;0;1;3;4;18;0.024389;0.013691
1;0;1;0;0;1;0;0;0;1;4;4;18;0.029194;0.025492
1;0;1;0;0;1;0;0;0;1;5;4;18;0.029885;0.004456
1;0;1;0;0;1;0;0;0;1;6;4;18;0.029283;0.016262
1;0;1;0;0;1;0;0;0;1;7;4;18;0.012095;0.017843
1;0;1;0;0;1;0;0;0;1;8;4;18;0.024461;0.006454
1;0;1;0;0;1;0;0;0;1;9;4;18;0.043711;0.020638
1;0;1;0;0;1;0;0;1;1;1;1;2;0.059085;0.039026
1;0;1;0;0;1;0;0;1;1;2;1;2;0.024035;0.004033
1;0;1;0;0;1;0;0;1;1;3;1;2;0.059300;0.032730
1;0;1;0;0;1;0;0;1;1;4;1;2;0.052072;0.008684
1;0;1;0;0;1;0;0;1;1;5;1;2;0.068517;0.051632
1;0;1;0;0;1;0;0;1;1;6;1;2;0.044425;0.024550
1;0;1;0;0;1;0;0;1;1;7;1;2;0.034361;0.005244
1;0;1;0;0;1;0;0;1;1;8;1;2;0.036762;0.027364
1;0;1;0;0;1;0;0;1;1;9;1;2;0.021822;0.005079
1;0;1;0;0;1;0;0;1;1;1;2;2;0.045789;0.013467
1;0;1;0;0;1;0;0;1;1;2;2;2;0.050201;0.021423
1;0;1;0;0;1;0;0;1;1;3;2;2;0.037023;0.010415
1;0;1;0;0;1;0;0;1;1;4;2;2;0.085203;0.038054
1;0;1;0;0;1;0;0;1;1;5;2;2;0.026374;0.012091
1;0;1;0;0;1;0;0;1;1;6;2;2;0.063366;0.009582
1;0;1;0;0;1;0;0;1;1;7;2;2;0.020962;0.018067
1;0;1;0;0;1;0;0;1;1;8;2;2;0.061640;0.002483
1;0;1;0;0;1;0;0;1;1;9;2;2;0.020359;0.012520
1;0;1;0;0;1;0;0;1;1;1;3;2;0.048202;0.039164
1;0;1;0;0;1;0;0;1;1;2;3;2;0.075370;0.033933
1;0;1;0;0;1;0;0;1;1;3;3;2;0.048584;0.016688
1;0;1;0;0;1;0;0;1;1;4;3;2;0.035858;0.015711
1;0;1;0;0;1;0;0;1;1;5;3;2;0.023184;0.013842
1;0;1;0;0;1;0;0;1;1;6;3;2;0.037217;0.025857
1;0;1;0;0;1;0;0;1;1;7;3;2;0.025261;0.012972
1;0;1;0;0;1;0;0;1;1;8;3;2;0.028745;0.024001
1;0;1;0;0;1;0;0;1;1;9;3;2;0.046949;0.005721
1;0;1;0;0;1;0;0;1;1;1;4;2;0.033772;0.012453
1;0;1;0;0;1;0;0;1;1;2;4;2;0.045126;0.022302
1;0;1;0;0;1;0;0;1;1;3;4;2;0.027516;0.019001
1;0;1;0;0;1;0;0;1;1;4;4;2;0.047203;0.020138
1;0;1;0;0;1;0;0;1;1;5;4;2;0.032747;0.019898
1;0;1;0;0;1;0;0;1;1;6;4;2;0.036001;0.016598
1;0;1;0;0;1;0;0;1;1;7;4;2;0.020686;0.015325
1;0;1;0;0;1;0;0;1;1;8;4;2;0.044311;0.017117
1;0;1;0;0;1;0;0;1;1;9;4;2;0.031017;0.012090
1;0;1;0;0;1;0;0;1;1;1;1;6;0.050292;0.012742
1;0;1;0;0;1;0;0;1;1;2;1;6;0.030238;0.015120
1;0;1;0;0;1;0;0;1;1;3;1;6;0.042827;0.010596
1;0;1;0;0;1;0;0;1;1;4;1;6;0.047068;0.019144
1;0;1;0;0;1;0;0;1;1;5;1;6;0.030262;0.016305
1;0;1;0;0;1;0;0;1;1;6;1;6;0.057599;0.020627
1;0;1;0;0;1;0;0;1;1;7;1;6;0.027485;0.009996
1;0;1;0;0;1;0;0;1;1;8;1;6;0.042618;0.036237
1;0;1;0;0;1;0;0;1;1;9;1;6;0.047360;0.020074
1;0;1;0;0;1;0;0;1;1;1;2;6;0.029736;0.012891
1;0;1;0;0;1;0;0;1;1;2;2;6;0.035527;0.017974
1;0;1;0;0;1;0;0;1;1;3;2;6;0.035151;0.006276
1;0;1;0;0;1;0;0;1;1;4;2;6;0.028318;0.008756
1;0;1;0;0;1;0;0;1;1;5;2;6;0.047836;0.022435
1;0;1;0;0;1;0;0;1;1;6;2;6;0.044387;0.016145
1;0;1;0;0;1;0;0;1;1;7;2;6;0.048083;0.018775
1;0;1;0;0;1;0;0;1;1;8;2;6;0.045467;0.031611
1;0;1;0;0;1;0;0;1;1;9;2;6;0.048472;0.014132
1;0;1;0;0;1;0;0;1;1;1;3;6;0.047316;0.034665
1;0;1;0;0;1;0;0;1;1;2;3;6;0.046420;0.037402
1;0;1;0;0;1;0;0;1;1;3;3;6;0.024041;0.020221
1;0;1;0;0;1;0;0;1;1;4;3;6;0.050057;0.015886
1;0;1;0;0;1;0;0;1;1;5;3;6;0.053565;0.021058
1;0;1;0;0;1;0;0;1;1;6;3;6;0.018720;0.011277
1;0;1;0;0;1;0;0;1;1;7;3;6;0.030442;0.032819
1;0;1;0;0;1;0;0;1;1;8;3;6;0.015091;0.011408
1;0;1;0;0;1;0;0;1;1;9;3;6;0.031454;0.009668
1;0;1;0;0;1;0;0;1;1;1;4;6;0.067577;0.019516
1;0;1;0;0;1;0;0;1;1;2;4;6;0.038562;0.006097
1;0;1;0;0;1;0;0;1;1;3;4;6;0.035855;0.022508
1;0;1;0;0;1;0;0;1;1;4;4;6;0.078607;0.033141
1;0;1;0;0;1;0;0;1;1;5;4;6;0.058618;0.031270
1;0;1;0;0;1;0;0;1;1;6;4;6;0.072350;0.025834
1;0;1;0;0;1;0;0;1;1;7;4;6;0.037629;0.027574
1;0;1;0;0;1;0;0;1;1;8;4;6;0.040859;0.018536
1;0;1;0;0;1;0;0;1;1;9;4;6;0.014102;0.013863
1;0;1;0;0;1;0;0;1;1;1;1;18;0.046529;0.031644
1;0;1;0;0;1;0;0;1;1;2;1;18;0.050931;0.013060
1;0;1;0;0;1;0;0;1;1;3;1;18;0.010455;0.016263
1;0;1;0;0;1;0;0;1;1;4;1;18;0.060642;0.047683
1;0;1;0;0;1;0;0;1;1;5;1;18;0.063768;0.014296
1;0;1;0;0;1;0;0;1;1;6;1;18;0.025051;0.022545
1;0;1;0;0;1;0;0;1;1;7;1;18;0.053842;0.018990
1;0;1;0;0;1;0;0;1;1;8;1;18;0.029214;0.009570
1;0;1;0;0;1;0;0;1;1;9;1;18;0.027494;0.032855
1;0;1;0;0;1;0;0;1;1;1;2;18;0.039122;0.021206
1;0;1;0;0;1;0;0;1;1;2;2;18;0.033938;0.008582
1;0;1;0;0;1;0;0;1;1;3;2;18;0.033462;0.027933
1;0;1;0;0;1;0;0;1;1;4;2;18;0.023563;0.015238
1;0;1;0;0;1;0;0;1;1;5;2;18;0.062205;0.012282
1;0;1;0;0;1;0;0;1;1;6;2;18;0.027760;0.025975
1;0;1;0;0;1;0;0;1;1;7;2;18;0.051519;0.013996
1;0;1;0;0;1;0;0;1;1;8;2;18;0.023155;0.026309
1;0;1;0;0;1;0;0;1;1;9;2;18;0.055628;0.034186
1;0;1;0;0;1;0;0;1;1;1;3;18;0.046637;0.021540
1;0;1;0;0;1;0;0;1;1;2;3;18;0.012840;0.033347
1;0;1;0;0;1;0;0;1;1;3;3;18;0.058209;0.043171
1;0;1;0;0;1;0;0;1;1;4;3;18;0.017759;0.023069
1;0;1;0;0;1;0;0;1;1;5;3;18;0.021207;0.024161
1;0;1;0;0;1;0;0;1;1;6;3;18;0.031626;0.008941
1;0;1;0;0;1;0;0;1;1;7;3;18;0.025980;0.012377
1;0;1;0;0;1;0;0;1;1;8;3;18;0.055669;0.040865
1;0;1;0;0;1;0;0;1;1;9;3;18;0.049566;0.024995
1;0;1;0;0;1;0;0;1;1;1;4;18;0.024151;0.012545
1;0;1;0;0;1;0;0;1;1;2;4;18;0.078927;0.054767
1;0;1;0;0;1;0;0;1;1;3;4;18;0.038980;0.017086
1;0;1;0;0;1;0;0;1;1;4;4;18;0.038645;0.016449
1;0;1;0;0;1;0;0;1;1;5;4;18;0.077301;0.045352
1;0;1;0;0;1;0;0;1;1;6;4;18;0.032979;0.007501
1;0;1;0;0;1;0;0;1;1;7;4;18;0.030152;0.035249
1;0;1;0;0;1;0;0;1;1;8;4;18;0.071154;0.044209
1;0;1;0;0;1;0;0;1;1;9;4;18;0.018690;0.016247
1;1;1;0;0;1;0;0;0;1;1;1;2;0.034400;0.004668
1;1;1;0;0;1;0;0;0;1;2;1;2;0.031052;0.004297
1;1;1;0;0;1;0;0;0;1;3;1;2;0.034231;0.005207
1;1;1;0;0;1;0;0;0;1;4;1;2;0.020759;0.004206
1;1;1;0;0;1;0;0;0;1;5;1;2;0.041058;0.011961
1;1;1;0;0;1;0;0;0;1;6;1;2;0.031328;0.002124
1;1;1;0;0;1;0;0;0;1;7;1;2;0.045597;0.002510
1;1;1;0;0;1;0;0;0;1;8;1;2;0.023918;0.004443
1;1;1;0;0;1;0;0;0;1;9;1;2;0.008732;0.006719
1;1;1;0;0;1;0;0;0;1;1;2;2;0.016360;0.010659
