root;encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLzma;unlimitedWindowSize;disableCompressibilityTesting;level;processorCount;maxRam;energy;performance
1;0;1;0;0;1;0;0;1;0;9;4;2;502.000000;12721.400000
1;0;1;0;0;1;0;0;1;0;1;1;6;482.200000;11672.600000
1;0;1;0;0;1;0;0;1;0;2;1;6;454.000000;11527.200000
1;0;1;0;0;1;0;0;1;0;3;1;6;470.800000;11301.600000
1;0;1;0;0;1;0;0;1;0;4;1;6;472.400000;10934.400000
1;0;1;0;0;1;0;0;1;0;5;1;6;471.600000;10932.600000
1;0;1;0;0;1;0;0;1;0;6;1;6;481.200000;11296.800000
1;0;1;0;0;1;0;0;1;0;7;1;6;511.000000;12519.800000
1;0;1;0;0;1;0;0;1;0;8;1;6;509.000000;12279.800000
1;0;1;0;0;1;0;0;1;0;9;1;6;510.000000;12395.600000
1;0;1;0;0;1;0;0;1;0;1;2;6;428.200000;10312.800000
1;0;1;0;0;1;0;0;1;0;2;2;6;430.600000;10274.800000
1;0;1;0;0;1;0;0;1;0;3;2;6;447.400000;10446.200000
1;0;1;0;0;1;0;0;1;0;4;2;6;439.400000;10271.800000
1;0;1;0;0;1;0;0;1;0;5;2;6;439.200000;10710.600000
1;0;1;0;0;1;0;0;1;0;6;2;6;456.000000;10905.000000
1;0;1;0;0;1;0;0;1;0;7;2;6;518.000000;12367.800000
1;0;1;0;0;1;0;0;1;0;8;2;6;508.200000;12449.400000
1;0;1;0;0;1;0;0;1;0;9;2;6;517.800000;12348.400000
1;0;1;0;0;1;0;0;1;0;1;3;6;437.400000;10162.400000
1;0;1;0;0;1;0;0;1;0;2;3;6;442.000000;10077.000000
1;0;1;0;0;1;0;0;1;0;3;3;6;448.800000;10456.400000
1;0;1;0;0;1;0;0;1;0;4;3;6;451.000000;10606.200000
1;0;1;0;0;1;0;0;1;0;5;3;6;443.200000;10590.600000
1;0;1;0;0;1;0;0;1;0;6;3;6;458.000000;10983.200000
1;0;1;0;0;1;0;0;1;0;7;3;6;518.600000;12385.600000
1;0;1;0;0;1;0;0;1;0;8;3;6;516.400000;12398.000000
1;0;1;0;0;1;0;0;1;0;9;3;6;504.200000;12400.200000
1;0;1;0;0;1;0;0;1;0;1;4;6;444.600000;10092.200000
1;0;1;0;0;1;0;0;1;0;2;4;6;438.600000;10246.200000
1;0;1;0;0;1;0;0;1;0;3;4;6;453.000000;10274.600000
1;0;1;0;0;1;0;0;1;0;4;4;6;405.600000;10275.800000
1;0;1;0;0;1;0;0;1;0;5;4;6;465.400000;10837.200000
1;0;1;0;0;1;0;0;1;0;6;4;6;480.600000;10953.200000
1;0;1;0;0;1;0;0;1;0;7;4;6;502.600000;12437.000000
1;0;1;0;0;1;0;0;1;0;8;4;6;506.800000;12469.000000
1;0;1;0;0;1;0;0;1;0;9;4;6;510.400000;12504.400000
1;0;1;0;0;1;0;0;1;0;1;1;18;462.600000;11570.600000
1;0;1;0;0;1;0;0;1;0;2;1;18;470.200000;11382.800000
1;0;1;0;0;1;0;0;1;0;3;1;18;460.600000;11491.400000
1;0;1;0;0;1;0;0;1;0;4;1;18;473.000000;11248.600000
1;0;1;0;0;1;0;0;1;0;5;1;18;472.000000;11456.400000
1;0;1;0;0;1;0;0;1;0;6;1;18;507.600000;11858.400000
1;0;1;0;0;1;0;0;1;0;7;1;18;560.400000;12880.400000
1;0;1;0;0;1;0;0;1;0;8;1;18;546.600000;12819.200000
1;0;1;0;0;1;0;0;1;0;9;1;18;543.400000;13107.400000
1;0;1;0;0;1;0;0;1;0;1;2;18;401.200000;9702.200000
1;0;1;0;0;1;0;0;1;0;2;2;18;411.600000;9645.600000
1;0;1;0;0;1;0;0;1;0;3;2;18;452.800000;9957.800000
1;0;1;0;0;1;0;0;1;0;4;2;18;417.000000;9786.800000
1;0;1;0;0;1;0;0;1;0;5;2;18;427.000000;10423.400000
1;0;1;0;0;1;0;0;1;0;6;2;18;462.000000;10786.400000
1;0;1;0;0;1;0;0;1;0;7;2;18;486.800000;11755.600000
1;0;1;0;0;1;0;0;1;0;8;2;18;513.600000;11830.400000
1;0;1;0;0;1;0;0;1;0;9;2;18;519.200000;12069.000000
1;0;1;0;0;1;0;0;1;0;1;3;18;433.000000;9997.600000
1;0;1;0;0;1;0;0;1;0;2;3;18;454.000000;9867.200000
1;0;1;0;0;1;0;0;1;0;3;3;18;432.600000;9855.400000
1;0;1;0;0;1;0;0;1;0;4;3;18;451.400000;10102.200000
1;0;1;0;0;1;0;0;1;0;5;3;18;437.200000;10524.400000
1;0;1;0;0;1;0;0;1;0;6;3;18;433.200000;10727.400000
1;0;1;0;0;1;0;0;1;0;7;3;18;514.800000;12196.200000
1;0;1;0;0;1;0;0;1;0;8;3;18;508.800000;12107.400000
1;0;1;0;0;1;0;0;1;0;9;3;18;506.800000;12167.800000
1;0;1;0;0;1;0;0;1;0;1;4;18;452.200000;9985.400000
1;0;1;0;0;1;0;0;1;0;2;4;18;440.400000;9839.000000
1;0;1;0;0;1;0;0;1;0;3;4;18;458.000000;9915.000000
1;0;1;0;0;1;0;0;1;0;4;4;18;448.800000;10044.200000
1;0;1;0;0;1;0;0;1;0;5;4;18;431.000000;10451.800000
1;0;1;0;0;1;0;0;1;0;6;4;18;455.400000;10847.400000
1;0;1;0;0;1;0;0;1;0;7;4;18;503.200000;12193.200000
1;0;1;0;0;1;0;0;1;0;8;4;18;507.200000;12166.800000
1;0;1;0;0;1;0;0;1;0;9;4;18;511.200000;12218.000000
1;1;1;0;0;1;0;0;1;0;1;1;2;597.400000;14939.000000
1;1;1;0;0;1;0;0;1;0;2;1;2;585.000000;14814.800000
1;1;1;0;0;1;0;0;1;0;3;1;2;564.000000;14694.400000
1;1;1;0;0;1;0;0;1;0;4;1;2;573.200000;14144.200000
1;1;1;0;0;1;0;0;1;0;5;1;2;545.200000;13018.600000
1;1;1;0;0;1;0;0;1;0;6;1;2;543.000000;13389.000000
1;1;1;0;0;1;0;0;1;0;7;1;2;585.200000;13795.200000
1;1;1;0;0;1;0;0;1;0;8;1;2;557.600000;13649.600000
1;1;1;0;0;1;0;0;1;0;9;1;2;510.600000;13608.600000
1;1;1;0;0;1;0;0;1;0;1;2;2;495.200000;11589.200000
1;1;1;0;0;1;0;0;1;0;2;2;2;482.800000;11673.800000
1;1;1;0;0;1;0;0;1;0;3;2;2;488.600000;11691.400000
1;1;1;0;0;1;0;0;1;0;4;2;2;517.800000;12037.600000
1;1;1;0;0;1;0;0;1;0;5;2;2;528.000000;12325.800000
1;1;1;0;0;1;0;0;1;0;6;2;2;544.600000;12612.800000
1;1;1;0;0;1;0;0;1;0;7;2;2;553.000000;13530.800000
1;1;1;0;0;1;0;0;1;0;8;2;2;533.600000;13608.600000
1;1;1;0;0;1;0;0;1;0;9;2;2;520.200000;13514.200000
1;1;1;0;0;1;0;0;1;0;1;3;2;487.000000;11553.000000
1;1;1;0;0;1;0;0;1;0;2;3;2;486.400000;11605.800000
1;1;1;0;0;1;0;0;1;0;3;3;2;514.800000;11764.400000
1;1;1;0;0;1;0;0;1;0;4;3;2;530.800000;11861.800000
1;1;1;0;0;1;0;0;1;0;5;3;2;517.000000;12147.200000
1;1;1;0;0;1;0;0;1;0;6;3;2;538.400000;12560.800000
1;1;1;0;0;1;0;0;1;0;7;3;2;562.200000;13488.800000
1;1;1;0;0;1;0;0;1;0;8;3;2;575.200000;13531.800000
1;1;1;0;0;1;0;0;1;0;9;3;2;570.600000;13666.600000
1;1;1;0;0;1;0;0;1;0;1;4;2;504.400000;11630.600000
1;1;1;0;0;1;0;0;1;0;2;4;2;485.800000;11385.000000
1;1;1;0;0;1;0;0;1;0;3;4;2;489.400000;11776.200000
1;1;1;0;0;1;0;0;1;0;4;4;2;542.200000;11822.600000
1;1;1;0;0;1;0;0;1;0;5;4;2;524.000000;12013.000000
1;1;1;0;0;1;0;0;1;0;6;4;2;529.400000;12322.600000
1;1;1;0;0;1;0;0;1;0;7;4;2;574.000000;13459.600000
1;1;1;0;0;1;0;0;1;0;8;4;2;582.400000;13623.800000
1;1;1;0;0;1;0;0;1;0;9;4;2;577.400000;13544.000000
1;1;1;0;0;1;0;0;1;0;1;1;6;602.800000;15128.800000
1;1;1;0;0;1;0;0;1;0;2;1;6;556.000000;14906.800000
1;1;1;0;0;1;0;0;1;0;3;1;6;552.600000;14297.000000
1;1;1;0;0;1;0;0;1;0;4;1;6;543.200000;13006.600000
1;1;1;0;0;1;0;0;1;0;5;1;6;529.200000;12324.200000
1;1;1;0;0;1;0;0;1;0;6;1;6;541.800000;12447.200000
1;1;1;0;0;1;0;0;1;0;7;1;6;576.600000;13496.800000
1;1;1;0;0;1;0;0;1;0;8;1;6;578.800000;13804.400000
1;1;1;0;0;1;0;0;1;0;9;1;6;604.000000;13685.400000
1;1;1;0;0;1;0;0;1;0;1;2;6;490.600000;11522.800000
1;1;1;0;0;1;0;0;1;0;2;2;6;470.800000;11726.600000
1;1;1;0;0;1;0;0;1;0;3;2;6;486.800000;11651.200000
1;1;1;0;0;1;0;0;1;0;4;2;6;495.200000;11813.200000
1;1;1;0;0;1;0;0;1;0;5;2;6;516.400000;11518.200000
1;1;1;0;0;1;0;0;1;0;6;2;6;508.800000;11687.400000
1;1;1;0;0;1;0;0;1;0;7;2;6;569.400000;13107.000000
1;1;1;0;0;1;0;0;1;0;8;2;6;543.400000;13225.400000
1;1;1;0;0;1;0;0;1;0;9;2;6;553.600000;13250.200000
1;1;1;0;0;1;0;0;1;0;1;3;6;483.200000;11553.200000
1;1;1;0;0;1;0;0;1;0;2;3;6;484.800000;11269.800000
1;1;1;0;0;1;0;0;1;0;3;3;6;488.800000;11297.800000
1;1;1;0;0;1;0;0;1;0;4;3;6;519.600000;11749.400000
1;1;1;0;0;1;0;0;1;0;5;3;6;516.600000;11488.800000
1;1;1;0;0;1;0;0;1;0;6;3;6;514.800000;11762.200000
1;1;1;0;0;1;0;0;1;0;7;3;6;557.000000;13151.200000
1;1;1;0;0;1;0;0;1;0;8;3;6;555.600000;13138.000000
1;1;1;0;0;1;0;0;1;0;9;3;6;550.800000;13311.200000
1;1;1;0;0;1;0;0;1;0;1;4;6;475.200000;11358.600000
1;1;1;0;0;1;0;0;1;0;2;4;6;472.600000;11261.800000
1;1;1;0;0;1;0;0;1;0;3;4;6;480.400000;11344.000000
1;1;1;0;0;1;0;0;1;0;4;4;6;489.000000;11427.800000
1;1;1;0;0;1;0;0;1;0;5;4;6;510.600000;11609.000000
1;1;1;0;0;1;0;0;1;0;6;4;6;513.400000;11816.200000
1;1;1;0;0;1;0;0;1;0;7;4;6;563.000000;13201.800000
1;1;1;0;0;1;0;0;1;0;8;4;6;555.000000;13236.600000
1;1;1;0;0;1;0;0;1;0;9;4;6;562.800000;13458.400000
1;1;1;0;0;1;0;0;1;0;1;1;18;602.400000;14846.400000
1;1;1;0;0;1;0;0;1;0;2;1;18;582.400000;14819.400000
1;1;1;0;0;1;0;0;1;0;3;1;18;596.200000;14848.800000
1;1;1;0;0;1;0;0;1;0;4;1;18;544.800000;13496.000000
1;1;1;0;0;1;0;0;1;0;5;1;18;564.400000;13570.200000
1;1;1;0;0;1;0;0;1;0;6;1;18;572.000000;13990.200000
1;1;1;0;0;1;0;0;1;0;7;1;18;634.000000;15024.400000
1;1;1;0;0;1;0;0;1;0;8;1;18;622.400000;14965.000000
1;1;1;0;0;1;0;0;1;0;9;1;18;618.000000;15074.800000
1;1;1;0;0;1;0;0;1;0;1;2;18;475.800000;11276.000000
1;1;1;0;0;1;0;0;1;0;2;2;18;476.800000;11288.200000
1;1;1;0;0;1;0;0;1;0;3;2;18;494.200000;11444.200000
1;1;1;0;0;1;0;0;1;0;4;2;18;491.400000;11123.000000
1;1;1;0;0;1;0;0;1;0;5;2;18;491.200000;11619.200000
1;1;1;0;0;1;0;0;1;0;6;2;18;510.000000;11993.000000
1;1;1;0;0;1;0;0;1;0;7;2;18;567.200000;13036.400000
1;1;1;0;0;1;0;0;1;0;8;2;18;562.600000;13074.400000
1;1;1;0;0;1;0;0;1;0;9;2;18;573.400000;13092.000000
1;1;1;0;0;1;0;0;1;0;1;3;18;475.200000;11185.400000
1;1;1;0;0;1;0;0;1;0;2;3;18;479.200000;11321.000000
1;1;1;0;0;1;0;0;1;0;3;3;18;495.400000;11073.800000
1;1;1;0;0;1;0;0;1;0;4;3;18;482.000000;11061.400000
1;1;1;0;0;1;0;0;1;0;5;3;18;508.400000;11557.000000
1;1;1;0;0;1;0;0;1;0;6;3;18;516.400000;11653.400000
1;1;1;0;0;1;0;0;1;0;7;3;18;548.800000;12989.200000
1;1;1;0;0;1;0;0;1;0;8;3;18;562.600000;12975.400000
1;1;1;0;0;1;0;0;1;0;9;3;18;551.000000;13061.600000
1;1;1;0;0;1;0;0;1;0;1;4;18;495.000000;11167.600000
1;1;1;0;0;1;0;0;1;0;2;4;18;479.400000;11077.200000
1;1;1;0;0;1;0;0;1;0;3;4;18;480.400000;11043.000000
1;1;1;0;0;1;0;0;1;0;4;4;18;480.400000;11051.800000
1;1;1;0;0;1;0;0;1;0;5;4;18;487.200000;11400.200000
1;1;1;0;0;1;0;0;1;0;6;4;18;519.800000;11642.400000
1;1;1;0;0;1;0;0;1;0;7;4;18;552.600000;12958.600000
1;1;1;0;0;1;0;0;1;0;8;4;18;523.600000;12903.400000
1;1;1;0;0;1;0;0;1;0;9;4;18;537.800000;12943.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;447.600000;11415.400000
1;0;1;0;0;1;0;0;0;1;2;1;2;461.600000;11414.200000
1;0;1;0;0;1;0;0;0;1;3;1;2;482.000000;11893.600000
1;0;1;0;0;1;0;0;0;1;4;1;2;504.800000;12369.800000
1;0;1;0;0;1;0;0;0;1;5;1;2;534.600000;12771.400000
1;0;1;0;0;1;0;0;0;1;6;1;2;564.000000;14235.400000
1;0;1;0;0;1;0;0;0;1;7;1;2;694.800000;18418.000000
1;0;1;0;0;1;0;0;0;1;8;1;2;697.800000;18039.400000
1;0;1;0;0;1;0;0;0;1;9;1;2;718.600000;18290.400000
1;0;1;0;0;1;0;0;0;1;1;2;2;427.800000;10422.000000
1;0;1;0;0;1;0;0;0;1;2;2;2;430.800000;10579.800000
1;0;1;0;0;1;0;0;0;1;3;2;2;475.400000;11067.200000
1;0;1;0;0;1;0;0;0;1;4;2;2;521.000000;11919.000000
1;0;1;0;0;1;0;0;0;1;5;2;2;504.800000;12569.800000
1;0;1;0;0;1;0;0;0;1;6;2;2;584.400000;14081.800000
1;0;1;0;0;1;0;0;0;1;7;2;2;732.400000;18247.200000
1;0;1;0;0;1;0;0;0;1;8;2;2;711.800000;18235.600000
1;0;1;0;0;1;0;0;0;1;9;2;2;727.800000;18421.600000
1;0;1;0;0;1;0;0;0;1;1;3;2;437.800000;10478.800000
1;0;1;0;0;1;0;0;0;1;2;3;2;445.200000;10540.600000
1;0;1;0;0;1;0;0;0;1;3;3;2;473.800000;11025.600000
1;0;1;0;0;1;0;0;0;1;4;3;2;496.600000;11715.000000
1;0;1;0;0;1;0;0;0;1;5;3;2;530.600000;12699.600000
1;0;1;0;0;1;0;0;0;1;6;3;2;596.000000;14134.000000
1;0;1;0;0;1;0;0;0;1;7;3;2;727.800000;18222.200000
1;0;1;0;0;1;0;0;0;1;8;3;2;714.800000;18403.600000
1;0;1;0;0;1;0;0;0;1;9;3;2;727.000000;18531.800000
1;0;1;0;0;1;0;0;0;1;1;4;2;439.600000;10242.600000
1;0;1;0;0;1;0;0;0;1;2;4;2;435.800000;10376.600000
1;0;1;0;0;1;0;0;0;1;3;4;2;465.200000;10854.600000
1;0;1;0;0;1;0;0;0;1;4;4;2;466.600000;11741.200000
1;0;1;0;0;1;0;0;0;1;5;4;2;523.600000;12682.600000
1;0;1;0;0;1;0;0;0;1;6;4;2;580.000000;14090.400000
1;0;1;0;0;1;0;0;0;1;7;4;2;709.400000;18245.800000
1;0;1;0;0;1;0;0;0;1;8;4;2;756.600000;18288.200000
1;0;1;0;0;1;0;0;0;1;9;4;2;710.400000;18360.200000
1;0;1;0;0;1;0;0;0;1;1;1;6;458.800000;11546.400000
1;0;1;0;0;1;0;0;0;1;2;1;6;480.000000;11491.800000
1;0;1;0;0;1;0;0;0;1;3;1;6;450.000000;11354.400000
1;0;1;0;0;1;0;0;0;1;4;1;6;471.200000;11132.000000
1;0;1;0;0;1;0;0;0;1;5;1;6;478.400000;11384.600000
1;0;1;0;0;1;0;0;0;1;6;1;6;514.600000;12345.000000
1;0;1;0;0;1;0;0;0;1;7;1;6;612.400000;14004.800000
1;0;1;0;0;1;0;0;0;1;8;1;6;563.400000;14005.200000
1;0;1;0;0;1;0;0;0;1;9;1;6;587.400000;14019.400000
1;0;1;0;0;1;0;0;0;1;1;2;6;446.800000;10257.200000
1;0;1;0;0;1;0;0;0;1;2;2;6;434.800000;10336.400000
1;0;1;0;0;1;0;0;0;1;3;2;6;461.200000;10509.600000
1;0;1;0;0;1;0;0;0;1;4;2;6;444.200000;10786.800000
1;0;1;0;0;1;0;0;0;1;5;2;6;471.400000;10988.000000
1;0;1;0;0;1;0;0;0;1;6;2;6;483.800000;11746.400000
1;0;1;0;0;1;0;0;0;1;7;2;6;545.200000;13992.000000
1;0;1;0;0;1;0;0;0;1;8;2;6;600.800000;14058.200000
1;0;1;0;0;1;0;0;0;1;9;2;6;590.200000;14062.400000
1;0;1;0;0;1;0;0;0;1;1;3;6;438.000000;10026.400000
1;0;1;0;0;1;0;0;0;1;2;3;6;453.600000;10048.600000
1;0;1;0;0;1;0;0;0;1;3;3;6;416.200000;10168.600000
1;0;1;0;0;1;0;0;0;1;4;3;6;450.200000;10833.800000
1;0;1;0;0;1;0;0;0;1;5;3;6;470.600000;11200.800000
1;0;1;0;0;1;0;0;0;1;6;3;6;495.800000;11788.000000
1;0;1;0;0;1;0;0;0;1;7;3;6;590.400000;14206.000000
1;0;1;0;0;1;0;0;0;1;8;3;6;580.600000;14026.200000
1;0;1;0;0;1;0;0;0;1;9;3;6;583.000000;14061.600000
1;0;1;0;0;1;0;0;0;1;1;4;6;455.000000;10021.000000
1;0;1;0;0;1;0;0;0;1;2;4;6;431.800000;10091.800000
1;0;1;0;0;1;0;0;0;1;3;4;6;447.400000;10364.000000
1;0;1;0;0;1;0;0;0;1;4;4;6;453.000000;10587.000000
1;0;1;0;0;1;0;0;0;1;5;4;6;462.600000;11224.000000
1;0;1;0;0;1;0;0;0;1;6;4;6;497.800000;11969.200000
1;0;1;0;0;1;0;0;0;1;7;4;6;569.800000;14197.000000
1;0;1;0;0;1;0;0;0;1;8;4;6;588.600000;14179.800000
1;0;1;0;0;1;0;0;0;1;9;4;6;579.400000;14258.400000
1;0;1;0;0;1;0;0;0;1;1;1;18;455.400000;11608.000000
1;0;1;0;0;1;0;0;0;1;2;1;18;471.400000;11476.600000
1;0;1;0;0;1;0;0;0;1;3;1;18;467.800000;11515.200000
1;0;1;0;0;1;0;0;0;1;4;1;18;460.400000;11122.200000
1;0;1;0;0;1;0;0;0;1;5;1;18;494.400000;11711.800000
1;0;1;0;0;1;0;0;0;1;6;1;18;479.600000;11833.200000
1;0;1;0;0;1;0;0;0;1;7;1;18;563.600000;13040.200000
1;0;1;0;0;1;0;0;0;1;8;1;18;545.200000;13126.200000
1;0;1;0;0;1;0;0;0;1;9;1;18;544.600000;12863.600000
1;0;1;0;0;1;0;0;0;1;1;2;18;438.200000;10074.800000
1;0;1;0;0;1;0;0;0;1;2;2;18;403.200000;9805.400000
1;0;1;0;0;1;0;0;0;1;3;2;18;449.200000;10022.000000
1;0;1;0;0;1;0;0;0;1;4;2;18;413.400000;9878.400000
1;0;1;0;0;1;0;0;0;1;5;2;18;422.800000;10465.400000
1;0;1;0;0;1;0;0;0;1;6;2;18;477.600000;10980.000000
1;0;1;0;0;1;0;0;0;1;7;2;18;509.800000;11878.000000
1;0;1;0;0;1;0;0;0;1;8;2;18;518.600000;11851.600000
1;0;1;0;0;1;0;0;0;1;9;2;18;504.800000;12049.400000
1;0;1;0;0;1;0;0;0;1;1;3;18;430.800000;9994.200000
1;0;1;0;0;1;0;0;0;1;2;3;18;448.200000;9982.000000
1;0;1;0;0;1;0;0;0;1;3;3;18;453.200000;10262.600000
1;0;1;0;0;1;0;0;0;1;4;3;18;431.200000;10051.800000
1;0;1;0;0;1;0;0;0;1;5;3;18;459.000000;10697.400000
1;0;1;0;0;1;0;0;0;1;6;3;18;448.800000;10793.400000
1;0;1;0;0;1;0;0;0;1;7;3;18;506.000000;12170.400000
1;0;1;0;0;1;0;0;0;1;8;3;18;509.600000;12516.000000
1;0;1;0;0;1;0;0;0;1;9;3;18;502.200000;12222.200000
1;0;1;0;0;1;0;0;0;1;1;4;18;447.800000;10016.800000
1;0;1;0;0;1;0;0;0;1;2;4;18;445.800000;10045.600000
1;0;1;0;0;1;0;0;0;1;3;4;18;446.600000;9965.000000
1;0;1;0;0;1;0;0;0;1;4;4;18;461.400000;10307.800000
1;0;1;0;0;1;0;0;0;1;5;4;18;430.400000;10421.800000
1;0;1;0;0;1;0;0;0;1;6;4;18;477.800000;10894.800000
1;0;1;0;0;1;0;0;0;1;7;4;18;516.600000;12310.600000
1;0;1;0;0;1;0;0;0;1;8;4;18;496.000000;12264.400000
1;0;1;0;0;1;0;0;0;1;9;4;18;526.600000;12335.200000
1;0;1;0;0;1;0;0;1;1;1;1;2;490.600000;12243.400000
1;0;1;0;0;1;0;0;1;1;2;1;2;481.200000;11725.200000
1;0;1;0;0;1;0;0;1;1;3;1;2;499.000000;12132.400000
1;0;1;0;0;1;0;0;1;1;4;1;2;452.600000;11624.200000
1;0;1;0;0;1;0;0;1;1;5;1;2;476.200000;11579.200000
1;0;1;0;0;1;0;0;1;1;6;1;2;498.600000;11987.000000
1;0;1;0;0;1;0;0;1;1;7;1;2;517.800000;12619.200000
1;0;1;0;0;1;0;0;1;1;8;1;2;536.200000;12771.800000
1;0;1;0;0;1;0;0;1;1;9;1;2;509.800000;12587.200000
1;0;1;0;0;1;0;0;1;1;1;2;2;440.400000;10696.200000
1;0;1;0;0;1;0;0;1;1;2;2;2;447.800000;10649.000000
1;0;1;0;0;1;0;0;1;1;3;2;2;464.200000;10707.600000
1;0;1;0;0;1;0;0;1;1;4;2;2;461.000000;11085.400000
1;0;1;0;0;1;0;0;1;1;5;2;2;473.200000;11157.200000
1;0;1;0;0;1;0;0;1;1;6;2;2;473.800000;11509.600000
1;0;1;0;0;1;0;0;1;1;7;2;2;495.400000;12874.800000
1;0;1;0;0;1;0;0;1;1;8;2;2;506.000000;12611.600000
1;0;1;0;0;1;0;0;1;1;9;2;2;531.200000;12851.800000
1;0;1;0;0;1;0;0;1;1;1;3;2;449.000000;10689.600000
1;0;1;0;0;1;0;0;1;1;2;3;2;458.800000;10664.600000
1;0;1;0;0;1;0;0;1;1;3;3;2;439.800000;10722.600000
1;0;1;0;0;1;0;0;1;1;4;3;2;477.400000;10980.000000
1;0;1;0;0;1;0;0;1;1;5;3;2;459.400000;11272.000000
1;0;1;0;0;1;0;0;1;1;6;3;2;487.400000;11651.800000
1;0;1;0;0;1;0;0;1;1;7;3;2;527.800000;12747.800000
1;0;1;0;0;1;0;0;1;1;8;3;2;507.000000;12976.200000
1;0;1;0;0;1;0;0;1;1;9;3;2;529.600000;12899.000000
1;0;1;0;0;1;0;0;1;1;1;4;2;443.400000;10547.000000
1;0;1;0;0;1;0;0;1;1;2;4;2;453.800000;10475.600000
1;0;1;0;0;1;0;0;1;1;3;4;2;451.000000;10454.000000
1;0;1;0;0;1;0;0;1;1;4;4;2;459.400000;10786.600000
1;0;1;0;0;1;0;0;1;1;5;4;2;477.000000;11211.600000
1;0;1;0;0;1;0;0;1;1;6;4;2;482.200000;11353.200000
1;0;1;0;0;1;0;0;1;1;7;4;2;530.800000;12875.200000
1;0;1;0;0;1;0;0;1;1;8;4;2;533.400000;12939.800000
1;0;1;0;0;1;0;0;1;1;9;4;2;537.400000;13017.600000
1;0;1;0;0;1;0;0;1;1;1;1;6;483.400000;11731.600000
1;0;1;0;0;1;0;0;1;1;2;1;6;475.400000;11757.000000
1;0;1;0;0;1;0;0;1;1;3;1;6;467.000000;11441.400000
1;0;1;0;0;1;0;0;1;1;4;1;6;454.600000;10991.000000
1;0;1;0;0;1;0;0;1;1;5;1;6;467.600000;11306.600000
1;0;1;0;0;1;0;0;1;1;6;1;6;479.800000;11506.400000
1;0;1;0;0;1;0;0;1;1;7;1;6;513.000000;12402.800000
1;0;1;0;0;1;0;0;1;1;8;1;6;533.000000;12853.200000
1;0;1;0;0;1;0;0;1;1;9;1;6;533.600000;12480.400000
1;0;1;0;0;1;0;0;1;1;1;2;6;439.200000;10493.800000
1;0;1;0;0;1;0;0;1;1;2;2;6;445.200000;10730.400000
1;0;1;0;0;1;0;0;1;1;3;2;6;444.600000;10236.800000
1;0;1;0;0;1;0;0;1;1;4;2;6;445.000000;10584.000000
1;0;1;0;0;1;0;0;1;1;5;2;6;449.800000;10911.400000
1;0;1;0;0;1;0;0;1;1;6;2;6;476.000000;11067.800000
1;0;1;0;0;1;0;0;1;1;7;2;6;524.000000;12726.800000
1;0;1;0;0;1;0;0;1;1;8;2;6;520.400000;12728.000000
1;0;1;0;0;1;0;0;1;1;9;2;6;519.400000;12733.000000
1;0;1;0;0;1;0;0;1;1;1;3;6;453.400000;10547.000000
1;0;1;0;0;1;0;0;1;1;2;3;6;453.800000;10523.000000
1;0;1;0;0;1;0;0;1;1;3;3;6;454.600000;10245.400000
1;0;1;0;0;1;0;0;1;1;4;3;6;461.400000;10823.600000
1;0;1;0;0;1;0;0;1;1;5;3;6;449.200000;10854.400000
1;0;1;0;0;1;0;0;1;1;6;3;6;473.000000;11044.000000
1;0;1;0;0;1;0;0;1;1;7;3;6;527.800000;12989.400000
1;0;1;0;0;1;0;0;1;1;8;3;6;534.400000;12728.000000
1;0;1;0;0;1;0;0;1;1;9;3;6;498.800000;12479.600000
1;0;1;0;0;1;0;0;1;1;1;4;6;443.600000;10727.200000
1;0;1;0;0;1;0;0;1;1;2;4;6;442.400000;10189.800000
1;0;1;0;0;1;0;0;1;1;3;4;6;461.800000;10418.400000
1;0;1;0;0;1;0;0;1;1;4;4;6;419.000000;10718.000000
1;0;1;0;0;1;0;0;1;1;5;4;6;472.600000;11060.200000
1;0;1;0;0;1;0;0;1;1;6;4;6;458.000000;11489.600000
1;0;1;0;0;1;0;0;1;1;7;4;6;526.800000;12864.800000
1;0;1;0;0;1;0;0;1;1;8;4;6;515.800000;12604.800000
1;0;1;0;0;1;0;0;1;1;9;4;6;496.600000;12882.000000
1;0;1;0;0;1;0;0;1;1;1;1;18;480.000000;11841.400000
1;0;1;0;0;1;0;0;1;1;2;1;18;464.400000;11642.600000
1;0;1;0;0;1;0;0;1;1;3;1;18;489.200000;11862.200000
1;0;1;0;0;1;0;0;1;1;4;1;18;467.000000;11393.800000
1;0;1;0;0;1;0;0;1;1;5;1;18;477.000000;11907.400000
1;0;1;0;0;1;0;0;1;1;6;1;18;473.400000;12192.400000
1;0;1;0;0;1;0;0;1;1;7;1;18;543.600000;13362.600000
1;0;1;0;0;1;0;0;1;1;8;1;18;538.800000;13142.000000
1;0;1;0;0;1;0;0;1;1;9;1;18;570.000000;13305.000000
1;0;1;0;0;1;0;0;1;1;1;2;18;437.800000;10071.800000
1;0;1;0;0;1;0;0;1;1;2;2;18;441.000000;10034.400000
1;0;1;0;0;1;0;0;1;1;3;2;18;471.000000;10563.800000
1;0;1;0;0;1;0;0;1;1;4;2;18;426.600000;9930.600000
1;0;1;0;0;1;0;0;1;1;5;2;18;453.400000;10625.800000
1;0;1;0;0;1;0;0;1;1;6;2;18;468.800000;11185.800000
