root,twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,threads,threads_1,threads_2,threads_4,threads_8,arnrMaxFrames,arnrMaxFrames_0,arnrMaxFrames_5,arnrMaxFrames_15,arnrStrength,arnrStrength_0,arnrStrength_3,arnrStrength_6,workload,median-time,mean-time,std-time,mean-compression-ratio,std-compression-ratio,id
1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,98.7,98.61,0.325192,0.000674,0.0,297
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,61.51,61.534,0.082644,0.000732,0.0,136
1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.11,24.088,0.054037,0.000625,0.0,122
1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.05,22.03,0.04899,0.000672,0.0,37
1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,25.89,25.858,0.046043,0.000633,0.0,23
1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,27.03,27.068,0.06261,0.000674,0.0,22
1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,21.99,21.98,0.033912,0.000672,0.0,36
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,17.9,17.934,0.080808,0.000721,0.0,123
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,65.18,65.156,0.096073,0.000912,0.0,137
1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.62,95.708,0.151228,0.000646,0.0,296
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.28,91.2,0.183167,0.000667,0.0,282
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,93.73,93.714,0.123004,0.000646,0.0,269
1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,98.0,97.936,0.181879,0.000646,0.0,255
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,96.66,96.706,0.287628,0.000674,0.0,241
1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.06,91.182,0.241081,0.000667,0.0,257
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,98.79,98.836,0.142056,0.000674,0.0,243
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,bridge_far_cif.y4m,91.29,91.314,0.244193,0.000666,0.0,294
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.24,91.164,0.165318,0.000667,0.0,280
1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.16,22.16,0.044721,0.000673,0.0,121
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,65.0,65.004,0.145705,0.000956,0.0,135
1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,64.69,64.636,0.149599,0.000726,0.0,109
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,27.73,27.74,0.03937,0.000674,0.0,20
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.15,22.152,0.038987,0.000673,0.0,34
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.23,22.214,0.067676,0.000673,0.0,35
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,27.65,27.676,0.048785,0.000674,0.0,21
1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,63.99,64.044,0.205134,0.000723,0.0,108
1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,65.13,65.13,0.139104,0.000912,0.0,134
1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.85,24.846,0.057271,0.000625,0.0,120
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,94.38,94.366,0.135757,0.000674,0.0,281
1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.14,91.1,0.128841,0.000667,0.0,295
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,96.31,96.294,0.161802,0.000674,0.0,242
1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.03,90.964,0.238495,0.000664,0.0,256
1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.72,95.754,0.070214,0.000646,0.0,252
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,96.45,96.37,0.24135,0.000674,0.0,246
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.31,96.35,0.162327,0.000674,0.0,291
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,98.64,98.742,0.18913,0.000674,0.0,285
1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.61,22.58,0.073824,0.00063,0.0,118
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,17.95,17.934,0.027019,0.000721,0.0,124
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,17.9,17.884,0.037815,0.000721,0.0,130
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,28.42,28.436,0.094499,0.000654,0.0,25
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,61.76,61.678,0.203273,0.000732,0.0,31
1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.6,22.61,0.046368,0.00063,0.0,19
1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.87,24.858,0.045497,0.000625,0.0,18
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,65.02,65.034,0.077006,0.000912,0.0,30
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,27.36,27.374,0.071274,0.000621,0.0,24
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,17.92,17.932,0.021679,0.000721,0.0,131
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,17.95,17.96,0.077782,0.000721,0.0,125
1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.05,24.054,0.065803,0.000625,0.0,119
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.7,95.756,0.116103,0.000646,0.0,284
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,96.3,96.284,0.139571,0.000674,0.0,290
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,96.04,96.12,0.244847,0.000674,0.0,247
1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.35,95.37,0.092466,0.000624,0.0,253
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,bridge_far_cif.y4m,89.19,89.274,0.260634,0.000666,0.0,279
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.92,95.848,0.164378,0.000646,0.0,245
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,89.02,89.078,0.166343,0.000664,0.0,251
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,97.93,98.006,0.259384,0.000646,0.0,286
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.1,91.172,0.197408,0.000667,0.0,292
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,64.97,64.976,0.117388,0.000912,0.0,133
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,17.87,17.908,0.061806,0.000721,0.0,127
1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,25.69,25.69,0.029155,0.000645,0.0,32
1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,96.19,96.294,0.325161,0.000674,0.0,26
1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,96.27,96.246,0.184337,0.000674,0.0,27
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.18,22.196,0.058566,0.000673,0.0,33
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,17.93,17.926,0.020736,0.000721,0.0,126
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,60.18,60.274,0.168315,0.000732,0.0,132
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,98.64,98.62,0.259133,0.000674,0.0,293
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.62,95.64,0.360486,0.000646,0.0,287
1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.38,96.334,0.277903,0.000674,0.0,250
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,96.54,96.604,0.245214,0.000674,0.0,244
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,96.05,96.172,0.240666,0.000674,0.0,278
1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,98.7,98.68,0.231084,0.000674,0.0,261
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,bridge_far_cif.y4m,91.34,91.326,0.114804,0.000666,0.0,275
1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.08,96.064,0.149933,0.000674,0.0,249
1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.6,22.598,0.055408,0.00063,0.0,117
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,97.13,97.126,0.233517,0.000633,0.0,103
1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,21.55,21.54,0.045277,0.000673,0.0,16
1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,94.22,94.258,0.221743,0.000647,0.0,301
1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,98.36,98.334,0.158051,0.000674,0.0,300
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.18,22.172,0.054498,0.000673,0.0,17
1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,62.72,62.688,0.170499,0.000723,0.0,102
1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.1,24.088,0.051672,0.000625,0.0,116
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.42,96.406,0.162573,0.000674,0.0,248
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.33,96.248,0.261859,0.000674,0.0,274
1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,96.62,96.592,0.198922,0.000674,0.0,260
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,97.99,97.938,0.132174,0.000646,0.0,276
1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,96.26,96.282,0.151228,0.000674,0.0,262
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,96.36,96.372,0.240562,0.000674,0.0,289
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,64.18,64.16,0.163095,0.000723,0.0,100
1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,26.01,26.002,0.046583,0.000639,0.0,114
1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,17.42,17.41,0.04062,0.000721,0.0,128
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,25.95,25.966,0.055498,0.000674,0.0,29
1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,21.44,21.476,0.068775,0.000673,0.0,15
1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.62,96.478,0.3205,0.000674,0.0,302
1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.13,22.152,0.052631,0.000673,0.0,14
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,94.37,94.442,0.119457,0.000674,0.0,28
1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,17.94,17.928,0.048683,0.000721,0.0,129
1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.83,24.828,0.052631,0.000625,0.0,115
1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,64.05,64.062,0.111669,0.000723,0.0,101
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,94.15,94.114,0.132966,0.000674,0.0,288
1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,94.42,94.374,0.256671,0.000674,0.0,263
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,96.36,96.362,0.160375,0.000674,0.0,277
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,bridge_far_cif.y4m,91.27,91.246,0.136125,0.000666,0.0,273
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,90.97,90.904,0.132778,0.000664,0.0,267
1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,95.8,95.89,0.41821,0.000646,0.0,298
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,60.4,60.362,0.171814,0.000732,0.0,139
1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,64.08,64.044,0.205743,0.000723,0.0,105
1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,63.96,64.004,0.129923,0.000723,0.0,111
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.1,22.126,0.055498,0.000673,0.0,10
1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.13,22.158,0.052631,0.000673,0.0,38
1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.85,24.858,0.051186,0.000625,0.0,39
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.17,22.184,0.071274,0.000673,0.0,11
1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,64.0,64.02,0.141598,0.000723,0.0,110
1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,63.86,63.868,0.181301,0.000723,0.0,104
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,65.03,64.986,0.152742,0.000912,0.0,138
1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.11,95.22,0.38607,0.000624,0.0,299
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.1,96.108,0.093113,0.000674,0.0,266
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,bridge_far_cif.y4m,91.27,91.242,0.157226,0.000667,0.0,272
1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.39,96.338,0.189658,0.000674,0.0,258
1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.62,96.554,0.119708,0.000674,0.0,264
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,98.78,98.754,0.206107,0.000674,0.0,270
1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,63.9,63.92,0.119791,0.000723,0.0,112
1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,64.0,63.97,0.06892,0.000723,0.0,106
1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.01,22.008,0.036332,0.000672,0.0,13
1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.01,21.988,0.058907,0.000672,0.0,12
1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,63.98,64.01,0.229347,0.000723,0.0,107
1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,17.97,17.96,0.058737,0.000721,0.0,113
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,98.13,98.176,0.328831,0.000646,0.0,271
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,96.16,96.144,0.095289,0.000674,0.0,265
1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,98.16,98.176,0.168908,0.000674,0.0,259
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,63.97,63.954,0.085615,0.000761,0.0,202
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,63.91,63.922,0.117346,0.000761,0.0,216
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,98.08,98.018,0.145671,0.000646,0.0,174
1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,26.03,26.014,0.051769,0.000639,0.0,160
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,61.7,61.68,0.148829,0.000732,0.0,148
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,28.39,28.388,0.049193,0.000654,0.0,49
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,61.5,61.548,0.157702,0.000732,0.0,75
1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.62,22.63,0.067082,0.00063,0.0,61
1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.21,22.226,0.070922,0.000673,0.0,60
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,65.23,65.146,0.162727,0.000912,0.0,74
1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,23.92,23.912,0.058052,0.000579,0.0,48
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,24.57,24.542,0.0614,0.000583,0.0,149
1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,25.14,25.152,0.036332,0.000633,0.0,161
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,84.44,84.492,0.134425,0.000552,0.0,175
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,63.9,63.996,0.200699,0.000761,0.0,217
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,bridge_far_cif.y4m,96.08,96.15,0.141067,0.000674,0.0,203
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,bridge_far_cif.y4m,63.97,63.94,0.118533,0.000761,0.0,215
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,64.11,64.124,0.094499,0.000761,0.0,201
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,bridge_far_cif.y4m,96.16,96.286,0.337165,0.000647,0.0,229
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,95.58,95.584,0.140464,0.000642,0.0,163
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,bridge_far_cif.y4m,97.14,97.008,0.33611,0.000633,0.0,89
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,bridge_far_cif.y4m,90.99,91.132,0.275808,0.000666,0.0,177
1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,24.86,24.856,0.061074,0.000625,0.0,62
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,bridge_far_cif.y4m,95.6,95.608,0.1747,0.000646,0.0,76
1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,21.45,21.464,0.034351,0.000673,0.0,188
1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,79.3,79.274,0.172714,0.000635,0.0,77
1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,22.13,22.126,0.047223,0.000673,0.0,189
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,bridge_far_cif.y4m,81.45,81.478,0.112783,0.000634,0.0,63
1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,bridge_far_cif.y4m,63.67,63.632,0.181714,0.000755,0.0,88
